Steering Angle [o];Absolute [];Time [s];
-61.4794921875;12361.0;172.75100803375244;
-61.45751953125;12360.0;172.7611141204834;
-61.5673828125;12365.0;172.77124905586243;
-61.4794921875;12361.0;172.78154611587524;
-61.50146484375;12362.0;172.79165506362915;
-61.50146484375;12362.0;172.80201506614685;
-61.45751953125;12360.0;172.8114471435547;
-61.50146484375;12362.0;172.8215630054474;
-61.45751953125;12360.0;172.83169412612915;
-61.54541015625;12364.0;172.84163117408752;
-61.5234375;12363.0;172.85171103477478;
-61.5234375;12363.0;172.86179900169373;
-61.5234375;12363.0;172.8719081878662;
-61.5234375;12363.0;172.88201713562012;
-61.5234375;12363.0;172.89213919639587;
-61.5234375;12363.0;172.90224409103394;
-61.54541015625;12364.0;172.91236019134521;
-61.50146484375;12362.0;172.92247009277344;
-61.50146484375;12362.0;172.93258213996887;
-61.4794921875;12361.0;172.94268608093262;
-61.50146484375;12362.0;172.9527940750122;
-61.54541015625;12364.0;172.96291613578796;
-61.45751953125;12360.0;172.97302103042603;
-61.4794921875;12361.0;172.98312997817993;
-61.435546875;12359.0;172.9932382106781;
-61.435546875;12359.0;173.00335311889648;
-61.45751953125;12360.0;173.0134642124176;
-61.4794921875;12361.0;173.0235731601715;
-61.41357421875;12358.0;173.0336880683899;
-61.45751953125;12360.0;173.04380321502686;
-61.45751953125;12360.0;173.05390310287476;
-61.41357421875;12358.0;173.0640161037445;
-61.435546875;12359.0;173.07413721084595;
-61.435546875;12359.0;173.08423805236816;
-61.45751953125;12360.0;173.09436511993408;
-61.45751953125;12360.0;173.1044580936432;
-61.50146484375;12362.0;173.11457014083862;
-61.45751953125;12360.0;173.12468218803406;
-61.4794921875;12361.0;173.1347939968109;
-61.50146484375;12362.0;173.14506006240845;
-61.45751953125;12360.0;173.15525197982788;
-61.45751953125;12360.0;173.16513013839722;
-61.5234375;12363.0;173.1752791404724;
-61.45751953125;12360.0;173.18535614013672;
-61.5673828125;12365.0;173.19545698165894;
-61.54541015625;12364.0;173.20556616783142;
-61.5234375;12363.0;173.2156810760498;
-61.54541015625;12364.0;173.22578406333923;
-61.50146484375;12362.0;173.235906124115;
-61.45751953125;12360.0;173.24601221084595;
-61.5673828125;12365.0;173.25612616539001;
-61.54541015625;12364.0;173.26623606681824;
-61.5234375;12363.0;173.27654814720154;
-61.5234375;12363.0;173.28666305541992;
-61.5673828125;12365.0;173.29741406440735;
-61.63330078125;12368.0;173.30707716941833;
-61.69921875;12371.0;173.31739020347595;
-61.7431640625;12373.0;173.32750415802002;
-61.8310546875;12377.0;173.33786606788635;
-61.9189453125;12381.0;173.34790301322937;
-62.05078125;12387.0;173.35787916183472;
-62.24853515625;12396.0;173.36795210838318;
-62.3583984375;12401.0;173.37797498703003;
-62.6220703125;12413.0;173.38798308372498;
-62.86376953125;12424.0;173.39802408218384;
-63.017578125;12431.0;173.40844202041626;
-63.25927734375;12442.0;173.4181101322174;
-63.369140625;12447.0;173.42818212509155;
-63.544921875;12455.0;173.43813514709473;
-63.83056640625;12468.0;173.44822716712952;
-64.00634765625;12476.0;173.45832109451294;
-64.27001953125;12488.0;173.46843719482422;
-64.599609375;12503.0;173.4785430431366;
-64.775390625;12511.0;173.4886610507965;
-65.0390625;12523.0;173.49876713752747;
-65.21484375;12531.0;173.5095500946045;
-65.45654296875;12542.0;173.51898002624512;
-65.50048828125;12544.0;173.52909207344055;
-65.6103515625;12549.0;173.53921508789062;
-65.54443359375;12546.0;173.54931020736694;
-65.56640625;12547.0;173.55943417549133;
-65.6103515625;12549.0;173.56973814964294;
