Latitude;Longitude;Speed [km/h];Distance [m];Time [s]
-22.816113;-46.927813;14.075200;56.779733;8161.935529
-22.816113;-46.927813;14.075200;57.275938;8162.062443
-22.816107;-46.927815;14.149280;57.712191;8162.173730
-22.816107;-46.927815;14.149280;58.175112;8162.291511
-22.816098;-46.927815;13.797400;58.603659;8162.401919
-22.816098;-46.927815;13.797400;59.075143;8162.524938
-22.816092;-46.927817;13.908520;59.549453;8162.648198
-22.816085;-46.927818;13.834440;60.020089;8162.770340
-22.816085;-46.927818;13.834440;60.420469;8162.874527
-22.816078;-46.927822;13.482560;60.800737;8162.974755
-22.816078;-46.927822;13.482560;61.183709;8163.077013
-22.816070;-46.927823;13.371440;61.591503;8163.186349
-22.816070;-46.927823;13.371440;61.979051;8163.290689
-22.816063;-46.927825;13.278840;62.447589;8163.417272
-22.816057;-46.927827;13.371440;62.920151;8163.544942
-22.816057;-46.927827;13.371440;63.232303;8163.628983
-22.816057;-46.927827;13.371440;63.603479;8163.728915
-22.816050;-46.927828;12.871400;63.998613;8163.837324
-22.816043;-46.927830;12.964000;64.403406;8163.950135
-22.816043;-46.927830;12.964000;64.893892;8164.086339
-22.816037;-46.927832;12.778800;65.288161;8164.196612
-22.816037;-46.927832;12.778800;65.602662;8164.285212
-22.816032;-46.927833;12.686200;66.003343;8164.398501
-22.816032;-46.927833;12.686200;66.415658;8164.515505
-22.816025;-46.927835;12.482480;66.836440;8164.635878
-22.816018;-46.927837;12.538040;67.246662;8164.753925
-22.816018;-46.927837;12.538040;67.594927;8164.853921
-22.816012;-46.927838;12.260240;67.955036;8164.958476
-22.816012;-46.927838;12.260240;68.348579;8165.074033
-22.816007;-46.927840;12.260240;68.694659;8165.175653
-22.816007;-46.927840;12.260240;69.101825;8165.295210
-22.816000;-46.927842;12.112080;69.570738;8165.433735
-22.815993;-46.927843;12.056520;69.880566;8165.526035
-22.815993;-46.927843;12.056520;70.257044;8165.638449
-22.815993;-46.927843;12.056520;70.671862;8165.762311
-22.815988;-46.927845;11.945400;70.952221;8165.846412
-22.815982;-46.927845;11.723160;71.320689;8165.958500
-22.815982;-46.927845;11.723160;71.735653;8166.085929
-22.815975;-46.927847;11.630560;72.033348;8166.177709
-22.815975;-46.927847;11.630560;72.423915;8166.298601
-22.815968;-46.927847;11.575000;72.750559;8166.399949
-22.815968;-46.927847;11.575000;73.072475;8166.500070
-22.815962;-46.927848;11.575000;73.412346;8166.605775
-22.815962;-46.927848;11.575000;73.836904;8166.737819
-22.815957;-46.927848;11.389800;74.174461;8166.843651
-22.815950;-46.927848;11.186080;74.472071;8166.938566
-22.815950;-46.927848;11.186080;74.861082;8167.063761
-22.815943;-46.927848;11.149040;75.179224;8167.166318
-22.815943;-46.927848;11.149040;75.537660;8167.282056
-22.815938;-46.927850;11.408320;75.939520;8167.410324
-22.815933;-46.927853;10.723080;76.295519;8167.526141
-22.815933;-46.927853;10.723080;76.652800;8167.646089
-22.815928;-46.927857;10.500840;76.930632;8167.740341
-22.815928;-46.927857;10.500840;77.285015;8167.861834
-22.815923;-46.927860;9.908200;77.553993;8167.956725
-22.815923;-46.927860;9.908200;77.920601;8168.089927
-22.815922;-46.927865;10.056360;78.120158;8168.161895
-22.815922;-46.927865;10.056360;78.408960;8168.265281
-22.815918;-46.927868;8.834040;78.699967;8168.376197
-22.815918;-46.927868;8.834040;78.989725;8168.494278
-22.815917;-46.927873;8.111760;79.234538;8168.598295
-22.815915;-46.927877;8.019160;79.509472;8168.721011
-22.815915;-46.927877;8.019160;79.732182;8168.820991
-22.815915;-46.927882;8.130280;79.977375;8168.930307
-22.815915;-46.927882;8.130280;80.222711;8169.038939
-22.815913;-46.927885;8.074720;80.487136;8169.156425
-22.815913;-46.927885;8.074720;80.679325;8169.242110
-22.815913;-46.927890;7.630240;80.957731;8169.369746
-22.815913;-46.927890;7.630240;81.154566;8169.462614
-22.815913;-46.927893;7.315400;81.362795;8169.562928
-22.815913;-46.927893;7.315400;81.570334;8169.665060
-22.815913;-46.927897;7.445040;81.845842;8169.799450
-22.815913;-46.927897;7.445040;82.035274;8169.891049
-22.815913;-46.927902;7.204280;82.254558;8169.998825
-22.815913;-46.927902;7.204280;82.497262;8170.120105
-22.815915;-46.927905;7.722840;82.692213;8170.214138
-22.815917;-46.927908;7.500600;82.959088;8170.340358
-22.815917;-46.927908;7.500600;83.148539;8170.431287
-22.815917;-46.927908;7.500600;83.356909;8170.531297
-22.815917;-46.927913;7.574680;83.575329;8170.635615
-22.815918;-46.927917;6.982040;83.777344;8170.735535
-22.815918;-46.927917;6.982040;83.993968;8170.847228
-22.815920;-46.927920;7.167240;84.203393;8170.953796
-22.815920;-46.927920;7.167240;84.426513;8171.065866
-22.815922;-46.927923;6.926480;84.648826;8171.179438
-22.815922;-46.927923;6.926480;84.875574;8171.297289
-22.815922;-46.927927;7.315400;85.093413;8171.407418
-22.815922;-46.927927;7.315400;85.333718;8171.525675
-22.815923;-46.927930;6.778320;85.532455;8171.627203
-22.815923;-46.927930;6.778320;85.748990;8171.742206
-22.815922;-46.927935;7.167240;85.973760;8171.858253
-22.815920;-46.927938;6.630160;86.200907;8171.976787
-22.815920;-46.927938;6.630160;86.401461;8172.085682
-22.815918;-46.927942;7.185760;86.603273;8172.190854
-22.815918;-46.927942;7.185760;86.819452;8172.299158
-22.815917;-46.927945;7.056120;87.068865;8172.425249
-22.815917;-46.927945;7.056120;87.257912;8172.521700
-22.815915;-46.927947;6.833880;87.512925;8172.653888
-22.815913;-46.927950;6.704240;87.700936;8172.753878
-22.815913;-46.927950;6.704240;87.865694;8172.842349
-22.815910;-46.927952;6.722760;88.048941;8172.940612
-22.815910;-46.927952;6.722760;88.230398;8173.037781
-22.815907;-46.927953;6.296800;88.412610;8173.138547
-22.815907;-46.927953;6.296800;88.642758;8173.270127
-22.815905;-46.927955;6.167160;88.790806;8173.355649
-22.815905;-46.927955;6.167160;89.006881;8173.481780
-22.815902;-46.927957;6.259760;89.190371;8173.588092
-22.815902;-46.927957;6.259760;89.365479;8173.688797
-22.815900;-46.927957;5.148560;89.568870;8173.817161
-22.815900;-46.927957;5.148560;89.711444;8173.916852
-22.815897;-46.927957;3.907720;89.848693;8174.025969
-22.815897;-46.927957;3.907720;89.931687;8174.102427
-22.815895;-46.927957;2.740960;90.024052;8174.202452
-22.815895;-46.927957;2.740960;90.115179;8174.322138
-22.815895;-46.927957;1.500120;90.176907;8174.426933
-22.815893;-46.927957;0.777840;90.212252;8174.538647
-22.815893;-46.927957;0.777840;90.235265;8174.645156
-22.815893;-46.927957;0.777840;90.257907;8174.749951
-22.815893;-46.927957;0.481520;90.277638;8174.862755
-22.815893;-46.927957;0.185200;90.287871;8174.973260
-22.815893;-46.927957;0.185200;90.293264;8175.078093
-22.815893;-46.927955;0.111120;90.298228;8175.198706
-22.815893;-46.927955;0.111120;90.300798;8175.281974
-22.815895;-46.927955;0.037040;90.302865;8175.382413
-22.815895;-46.927955;0.037040;90.304233;8175.515380
-22.815895;-46.927955;0.111120;90.305985;8175.600552
-22.815895;-46.927955;0.111120;90.309711;8175.721241
-22.815895;-46.927955;0.129640;90.312419;8175.802246
-22.815895;-46.927955;0.129640;90.316318;8175.910510
-22.815895;-46.927955;0.203720;90.320949;8176.010517
-22.815895;-46.927955;0.203720;90.327095;8176.119134
-22.815895;-46.927953;0.129640;90.332910;8176.244726
-22.815895;-46.927953;0.037040;90.334844;8176.328268
-22.815895;-46.927953;0.037040;90.336142;8176.454463
-22.815895;-46.927953;0.037040;90.337010;8176.538802
-22.815895;-46.927953;0.037040;90.338381;8176.672064
-22.815895;-46.927953;0.055560;90.339854;8176.786591
-22.815895;-46.927953;0.055560;90.341640;8176.902309
-22.815895;-46.927952;0.018520;90.342791;8177.014203
-22.815895;-46.927952;0.037040;90.343666;8177.127496
-22.815895;-46.927952;0.037040;90.345017;8177.258811
-22.815895;-46.927952;0.018520;90.345673;8177.343801
-22.815895;-46.927952;0.018520;90.346251;8177.456171
-22.815895;-46.927952;0.055560;90.347533;8177.580792
-22.815895;-46.927952;0.055560;90.349714;8177.722140
-22.815895;-46.927952;0.055560;90.351055;8177.809036
-22.815895;-46.927952;0.055560;90.352667;8177.913441
-22.815895;-46.927952;0.055560;90.354565;8178.036413
-22.815895;-46.927952;0.055560;90.356256;8178.146026
-22.815895;-46.927952;0.018520;90.357407;8178.257824
-22.815895;-46.927952;0.055560;90.358644;8178.378065
-22.815895;-46.927952;0.055560;90.360188;8178.478101
-22.815895;-46.927952;0.018520;90.361302;8178.586450
-22.815895;-46.927952;0.018520;90.361876;8178.697995
-22.815895;-46.927952;0.074080;90.363192;8178.800331
-22.815895;-46.927952;0.074080;90.365640;8178.919283
-22.815895;-46.927952;0.111120;90.368546;8179.032255
-22.815895;-46.927952;0.351880;90.376368;8179.153897
-22.815895;-46.927952;0.351880;90.386959;8179.262250
-22.815895;-46.927952;0.500040;90.400664;8179.378076
-22.815895;-46.927952;0.500040;90.417959;8179.502590
-22.815895;-46.927952;0.814880;90.437575;8179.609998
-22.815895;-46.927952;0.814880;90.455631;8179.689768
-22.815893;-46.927952;1.074160;90.483664;8179.796613
-22.815893;-46.927952;1.074160;90.518736;8179.914157
-22.815893;-46.927952;1.722360;90.571142;8180.049082
-22.815893;-46.927952;1.722360;90.619304;8180.149749
-22.815893;-46.927952;1.796440;90.660620;8180.234288
-22.815892;-46.927952;2.129800;90.716889;8180.337475
-22.815892;-46.927952;2.129800;90.788139;8180.457908
-22.815892;-46.927952;2.333520;90.852732;8180.562107
-22.815892;-46.927952;2.333520;90.922785;8180.670180
-22.815890;-46.927953;2.389080;90.998911;8180.786240
-22.815890;-46.927953;2.389080;91.065262;8180.886221
-22.815888;-46.927953;2.555760;91.139545;8180.994382
-22.815888;-46.927953;2.555760;91.224542;8181.114107
-22.815888;-46.927953;1.703840;91.295455;8181.233971
-22.815888;-46.927953;1.703840;91.347268;8181.343447
-22.815887;-46.927953;0.796360;91.387081;8181.458099
-22.815887;-46.927953;0.185200;91.405066;8181.590019
-22.815887;-46.927953;0.185200;91.411025;8181.705871
-22.815887;-46.927953;0.148160;91.415867;8181.810444
-22.815887;-46.927953;0.148160;91.420627;8181.926088
-22.815887;-46.927953;0.092600;91.424444;8182.040251
-22.815887;-46.927953;0.037040;91.426284;8182.142432
-22.815887;-46.927953;0.037040;91.427350;8182.246028
-22.815887;-46.927953;0.111120;91.429704;8182.360450
-22.815887;-46.927953;0.111120;91.433105;8182.470637
-22.815887;-46.927953;0.037040;91.435885;8182.605709
-22.815887;-46.927953;0.037040;91.436613;8182.676432
-22.815887;-46.927953;0.074080;91.438431;8182.794245
-22.815887;-46.927953;0.074080;91.440489;8182.894264
-22.815887;-46.927953;0.018520;91.441798;8182.996053
-22.815887;-46.927953;0.018520;91.442395;8183.112113
-22.815887;-46.927953;0.037040;91.443061;8183.198335
-22.815887;-46.927953;0.037040;91.444155;8183.304747
-22.815887;-46.927953;0.055560;91.445439;8183.404581
-22.815887;-46.927953;0.055560;91.447159;8183.515995
-22.815887;-46.927953;0.018520;91.448523;8183.648562
-22.815887;-46.927953;0.018520;91.448886;8183.719130
-22.815887;-46.927953;0.037040;91.449657;8183.819089
-22.815887;-46.927953;0.037040;91.450879;8183.937852
-22.815887;-46.927953;0.018520;91.451756;8184.051445
-22.815887;-46.927953;0.037040;91.452671;8184.170095
-22.815887;-46.927953;0.037040;91.453711;8184.271172
-22.815887;-46.927953;0.074080;91.455252;8184.371021
-22.815887;-46.927953;0.074080;91.457656;8184.487839
-22.815887;-46.927953;0.055560;91.459456;8184.587796
-22.815887;-46.927953;0.055560;91.461143;8184.697123
-22.815887;-46.927953;0.074080;91.463117;8184.806735
-22.815887;-46.927953;0.074080;91.465381;8184.916767
-22.815887;-46.927953;0.037040;91.466993;8185.021226
-22.815887;-46.927953;0.037040;91.468024;8185.121404
-22.815887;-46.927953;0.037040;91.469364;8185.251685
-22.815887;-46.927953;0.018520;91.470307;8185.373846
-22.815887;-46.927953;0.018520;91.470761;8185.462141
-22.815887;-46.927953;0.037040;91.471546;8185.563886
-22.815887;-46.927953;0.037040;91.472698;8185.675839
-22.815887;-46.927953;0.037040;91.473788;8185.781798
-22.815887;-46.927953;0.037040;91.474941;8185.893845
-22.815887;-46.927953;0.018520;91.475900;8186.018115
-22.815887;-46.927953;0.055560;91.477374;8186.161346
-22.815887;-46.927953;0.055560;91.478457;8186.231525
-22.815887;-46.927953;0.055560;91.480348;8186.354036
-22.815887;-46.927953;0.037040;91.481941;8186.477925
-22.815887;-46.927953;0.074080;91.483868;8186.602809
-22.815887;-46.927953;0.074080;91.485920;8186.702506
-22.815887;-46.927953;0.074080;91.488232;8186.814842
-22.815887;-46.927953;0.074080;91.490485;8186.924335
-22.815887;-46.927953;0.092600;91.493062;8187.035680
-22.815887;-46.927953;0.092600;91.495866;8187.144656
-22.815887;-46.927953;0.055560;91.498198;8187.258006
-22.815887;-46.927953;0.037040;91.499667;8187.372191
-22.815887;-46.927953;0.037040;91.500836;8187.485882
-22.815887;-46.927953;0.018520;91.501727;8187.601354
-22.815887;-46.927953;0.018520;91.502166;8187.686522
-22.815887;-46.927953;0.092600;91.503915;8187.799860
-22.815887;-46.927953;0.092600;91.506487;8187.899878
-22.815887;-46.927953;0.055560;91.508622;8188.003636
-22.815887;-46.927953;0.055560;91.510167;8188.103702
-22.815887;-46.927953;0.018520;91.511343;8188.217983
-22.815887;-46.927953;0.018520;91.511897;8188.325739
-22.815887;-46.927953;0.000000;91.512225;8188.453308
-22.815887;-46.927953;0.037040;91.512741;8188.553665
-22.815887;-46.927953;0.037040;91.513919;8188.668084
-22.815887;-46.927953;0.037040;91.514991;8188.772278
-22.815887;-46.927953;0.055560;91.516557;8188.894062
-22.815887;-46.927955;0.074080;91.518522;8189.003194
-22.815887;-46.927955;0.074080;91.520879;8189.117722
-22.815887;-46.927953;0.000000;91.522243;8189.250360
-22.815887;-46.927953;0.092600;91.523882;8189.377754
-22.815887;-46.927953;0.092600;91.526978;8189.498105
-22.815887;-46.927955;0.092600;91.530121;8189.620319
-22.815887;-46.927955;0.074080;91.533007;8189.744987
-22.815887;-46.927955;0.074080;91.535103;8189.846815
-22.815887;-46.927955;0.111120;91.538278;8189.970277
-22.815887;-46.927955;0.111120;91.541385;8190.070917
-22.815887;-46.927955;0.055560;91.543870;8190.178287
-22.815887;-46.927955;0.055560;91.545643;8190.293159
-22.815887;-46.927955;0.074080;91.547447;8190.393350
-22.815887;-46.927955;0.074080;91.549721;8190.503844
-22.815887;-46.927955;0.037040;91.551263;8190.603766
-22.815887;-46.927955;0.037040;91.552369;8190.711245
-22.815887;-46.927955;0.018520;91.553230;8190.822806
-22.815887;-46.927955;0.018520;91.553744;8190.922721
-22.815887;-46.927955;0.092600;91.555553;8191.039971
-22.815887;-46.927955;0.092600;91.557944;8191.132900
-22.815887;-46.927955;0.037040;91.560195;8191.257939
-22.815887;-46.927955;0.055560;91.561801;8191.382769
-22.815887;-46.927955;0.055560;91.563440;8191.489019
-22.815887;-46.927955;0.018520;91.564645;8191.606129
-22.815887;-46.927955;0.018520;91.565240;8191.721668
-22.815887;-46.927955;0.129640;91.566933;8191.803945
-22.815887;-46.927955;0.129640;91.570620;8191.906333
-22.815887;-46.927955;0.277800;91.576994;8192.018974
-22.815887;-46.927955;0.277800;91.585556;8192.129928
-22.815887;-46.927955;0.240760;91.594778;8192.257972
-22.815885;-46.927955;0.407440;91.603044;8192.349786
-22.815885;-46.927955;0.407440;91.613027;8192.437997
-22.815885;-46.927955;0.407440;91.624912;8192.543004
-22.815885;-46.927955;0.685240;91.639702;8192.640463
-22.815885;-46.927953;1.166760;91.670707;8192.760998
-22.815885;-46.927953;1.166760;91.703812;8192.863145
-22.815885;-46.927955;1.222320;91.746059;8192.990463
-22.815885;-46.927955;1.222320;91.773625;8193.071653
-22.815885;-46.927955;1.796440;91.818142;8193.177829
-22.815885;-46.927955;1.796440;91.876303;8193.294382
-22.815883;-46.927955;1.944600;91.930119;8193.397955
-22.815883;-46.927955;1.944600;91.992490;8193.513422
-22.815883;-46.927955;2.389080;92.069874;8193.641988
-22.815883;-46.927955;2.389080;92.136269;8193.742036
-22.815882;-46.927955;2.463160;92.217356;8193.862357
-22.815882;-46.927955;2.759480;92.292509;8193.965963
-22.815882;-46.927955;2.759480;92.369637;8194.066584
-22.815880;-46.927957;2.629840;92.460773;8194.188340
-22.815880;-46.927957;2.629840;92.542500;8194.300216
-22.815878;-46.927957;2.370560;92.622144;8194.414895
-22.815878;-46.927957;2.370560;92.708362;8194.545828
-22.815878;-46.927957;2.500200;92.761328;8194.624122
-22.815878;-46.927957;2.500200;92.830793;8194.724144
-22.815878;-46.927957;2.148320;92.907980;8194.843697
-22.815877;-46.927957;2.129800;92.973689;8194.954284
-22.815877;-46.927957;2.129800;93.032697;8195.054026
-22.815877;-46.927957;2.092760;93.112400;8195.189929
-22.815877;-46.927957;2.092760;93.162907;8195.276812
-22.815875;-46.927957;2.203880;93.232866;8195.394044
-22.815875;-46.927957;2.203880;93.296716;8195.498343
-22.815875;-46.927957;2.277960;93.370599;8195.617034
-22.815875;-46.927957;2.277960;93.433879;8195.717040
-22.815875;-46.927957;2.555760;93.521928;8195.848192
-22.815873;-46.927957;2.796520;93.608033;8195.964022
-22.815873;-46.927957;2.796520;93.710329;8196.095709
-22.815873;-46.927958;3.055800;93.810113;8196.218472
-22.815873;-46.927958;3.055800;93.904920;8196.330162
-22.815872;-46.927958;3.185440;93.991623;8196.430185
-22.815872;-46.927958;3.185440;94.092466;8196.544152
-22.815872;-46.927958;3.370640;94.192611;8196.654132
-22.815872;-46.927958;3.370640;94.289841;8196.757979
-22.815872;-46.927958;3.704000;94.393238;8196.863208
-22.815870;-46.927957;3.944760;94.533982;8196.995694
-22.815870;-46.927957;3.944760;94.664671;8197.114961
-22.815868;-46.927953;3.555840;94.812904;8197.257254
-22.815868;-46.927953;3.555840;94.880870;8197.326064
-22.815868;-46.927953;1.222320;94.959354;8197.444327
-22.815868;-46.927953;1.222320;94.992494;8197.541934
-22.815868;-46.927953;0.518560;95.021293;8197.661041
-22.815867;-46.927953;0.333360;95.035760;8197.783305
-22.815867;-46.927953;0.333360;95.048898;8197.925187
-22.815867;-46.927952;0.388920;95.057032;8198.006267
-22.815867;-46.927952;0.388920;95.069850;8198.124915
-22.815867;-46.927952;0.777840;95.084352;8198.214410
-22.815867;-46.927952;0.777840;95.110049;8198.333341
-22.815867;-46.927952;1.740880;95.152222;8198.453896
-22.815867;-46.927952;1.740880;95.197906;8198.548367
-22.815865;-46.927950;2.277960;95.265762;8198.669936
-22.815863;-46.927948;3.129880;95.356907;8198.791286
-22.815863;-46.927948;3.129880;95.428516;8198.873651
-22.815863;-46.927948;4.148480;95.529726;8198.973771
-22.815863;-46.927948;4.148480;95.677105;8199.101665
-22.815860;-46.927947;4.833720;95.796996;8199.197768
-22.815860;-46.927947;4.833720;95.967492;8199.324748
-22.815858;-46.927945;6.000480;96.088298;8199.405031
-22.815858;-46.927945;6.000480;96.309990;8199.538035
-22.815855;-46.927945;6.167160;96.449006;8199.620296
-22.815855;-46.927945;6.167160;96.643584;8199.733878
-22.815852;-46.927945;6.611640;96.823941;8199.835497
-22.815852;-46.927945;6.611640;97.040376;8199.953345
-22.815848;-46.927945;6.870920;97.229377;8200.054276
-22.815845;-46.927945;7.333920;97.433962;8200.157974
-22.815845;-46.927945;7.333920;97.659625;8200.268745
-22.815840;-46.927947;7.630240;97.867454;8200.368742
-22.815840;-46.927947;7.630240;98.098740;8200.477864
-22.815837;-46.927947;8.500680;98.338228;8200.584759
-22.815837;-46.927947;8.500680;98.590405;8200.691555
-22.815832;-46.927948;8.648840;98.874513;8200.810834
-22.815832;-46.927948;8.648840;99.122262;8200.913957
-22.815828;-46.927950;8.685880;99.380995;8201.021422
-22.815828;-46.927950;8.685880;99.622079;8201.121343
-22.815823;-46.927953;8.778480;99.895352;8201.234005
-22.815823;-46.927953;8.778480;100.240741;8201.375647
-22.815820;-46.927955;8.852560;100.442688;8201.458116
-22.815815;-46.927957;9.111840;100.713192;8201.566532
-22.815815;-46.927957;9.111840;101.017595;8201.686799
-22.815812;-46.927960;9.852640;101.342739;8201.810242
-22.815812;-46.927960;9.852640;101.634174;8201.916728
-22.815808;-46.927963;9.648920;101.962099;8202.037798
-22.815808;-46.927963;9.648920;102.209588;8202.130136
-22.815803;-46.927967;9.778560;102.507241;8202.240449
-22.815800;-46.927970;9.741520;102.831939;8202.360214
-22.815800;-46.927970;9.741520;103.102645;8202.460254
-22.815797;-46.927972;9.574840;103.385393;8202.565646
-22.815797;-46.927972;9.574840;103.653127;8202.666310
-22.815793;-46.927975;9.815600;103.996378;8202.793765
-22.815793;-46.927975;9.815600;104.222194;8202.876586
-22.815790;-46.927978;9.593360;104.500201;8202.979716
-22.815790;-46.927978;9.593360;104.810178;8203.096038
-22.815787;-46.927983;9.723000;105.110572;8203.208007
-22.815787;-46.927983;9.723000;105.386635;8203.310221
-22.815783;-46.927987;9.778560;105.660802;8203.411444
-22.815783;-46.927987;9.778560;105.932464;8203.511457
-22.815780;-46.927990;9.611880;106.231411;8203.622461
-22.815777;-46.927995;9.426680;106.585415;8203.756338
-22.815777;-46.927995;9.426680;106.794216;8203.836078
-22.815775;-46.927998;9.426680;107.061155;8203.938021
-22.815775;-46.927998;9.667440;107.347909;8204.046150
-22.815772;-46.928003;9.815600;107.673152;8204.166344
-22.815772;-46.928003;9.815600;107.994935;8204.284362
-22.815770;-46.928008;9.760040;108.243752;8204.375878
-22.815770;-46.928008;9.760040;108.563520;8204.493825
-22.815768;-46.928013;9.889680;108.925785;8204.626565
-22.815768;-46.928013;9.889680;109.132828;8204.701932
-22.815767;-46.928018;9.926720;109.431166;8204.810329
-22.815767;-46.928023;10.037840;109.763940;8204.930340
-22.815767;-46.928023;10.037840;110.042805;8205.030353
-22.815767;-46.928023;10.037840;110.332319;8205.134185
-22.815767;-46.928028;10.204520;110.678882;8205.257454
-22.815767;-46.928033;10.389720;110.992829;8205.367214
-22.815767;-46.928033;10.389720;111.266809;8205.462147
-22.815767;-46.928040;10.537880;111.591269;8205.573775
-22.815767;-46.928040;10.537880;111.895974;8205.677870
-22.815767;-46.928045;10.723080;112.202634;8205.781720
-22.815767;-46.928045;10.723080;112.572291;8205.905823
-22.815767;-46.928052;10.815680;112.871920;8206.005983
-22.815767;-46.928058;10.908280;113.231237;8206.125072
-22.815767;-46.928058;10.908280;113.599804;8206.246708
-22.815768;-46.928063;11.278680;113.913576;8206.348532
-22.815768;-46.928063;11.278680;114.233377;8206.450608
-22.815768;-46.928070;11.000880;114.631733;8206.579343
-22.815768;-46.928070;11.000880;114.931061;8206.677297
-22.815770;-46.928077;11.593520;115.305224;8206.796529
-22.815770;-46.928077;11.593520;115.615785;8206.892964
-22.815772;-46.928082;11.315720;115.898867;8206.981932
-22.815772;-46.928082;11.315720;116.275158;8207.101646
-22.815773;-46.928088;11.389800;116.601569;8207.205152
-22.815773;-46.928088;11.389800;116.934563;8207.310402
-22.815775;-46.928095;11.834280;117.311493;8207.427259
-22.815777;-46.928100;11.982440;117.709265;8207.547509
-22.815777;-46.928100;11.982440;118.001544;8207.635321
-22.815778;-46.928107;11.982440;118.343026;8207.737916
-22.815778;-46.928107;12.075040;118.761997;8207.863307
-22.815782;-46.928112;12.260240;119.067828;8207.953792
-22.815782;-46.928112;12.260240;119.435870;8208.061861
-22.815785;-46.928118;12.463960;119.867005;8208.187413
-22.815785;-46.928118;12.463960;120.264599;8208.302251
-22.815787;-46.928123;12.463960;120.672236;8208.419990
-22.815790;-46.928130;12.778800;121.043890;8208.525997
-22.815790;-46.928130;12.778800;121.414006;8208.630265
-22.815795;-46.928135;13.019560;121.856348;8208.753717
-22.815795;-46.928135;13.019560;122.255274;8208.864023
-22.815795;-46.928135;13.019560;122.580612;8208.953981
-22.815798;-46.928142;13.223280;123.018054;8209.073998
-22.815803;-46.928147;13.890000;123.597755;8209.227939
-22.815803;-46.928147;13.890000;123.837839;8209.290164
-22.815808;-46.928153;13.852960;124.283839;8209.405912
-22.815808;-46.928153;13.852960;124.717829;8209.518694
-22.815813;-46.928158;13.964080;125.190019;8209.640913
-22.815818;-46.928163;13.852960;125.673263;8209.765993
-22.815818;-46.928163;13.852960;125.997265;8209.850192
-22.815823;-46.928168;13.519600;126.422258;8209.961981
-22.815823;-46.928168;13.519600;126.858967;8210.078268
-22.815828;-46.928172;13.408480;127.335740;8210.205747
-22.815828;-46.928172;13.408480;127.696592;8210.302631
-22.815835;-46.928175;13.149200;128.078052;8210.406048
-22.815840;-46.928178;13.112160;128.559376;8210.538011
-22.815840;-46.928178;13.112160;128.872782;8210.624058
-22.815840;-46.928178;13.112160;129.252295;8210.728255
-22.815847;-46.928182;12.778800;129.632835;8210.834079
-22.815847;-46.928182;12.778800;130.096578;8210.964723
-22.815853;-46.928183;12.352840;130.450312;8211.066065
-22.815858;-46.928185;12.315800;130.812941;8211.171905
-22.815858;-46.928185;12.315800;131.186312;8211.281044
-22.815865;-46.928187;11.982440;131.528474;8211.382433
-22.815865;-46.928187;11.982440;131.994149;8211.522340
-22.815870;-46.928187;11.593520;132.333289;8211.625912
-22.815877;-46.928187;11.556480;132.745902;8211.754241
-22.815877;-46.928187;11.556480;133.130386;8211.874013
-22.815883;-46.928187;11.463880;133.474087;8211.981511
-22.815883;-46.928187;11.463880;133.792541;8212.081515
-22.815888;-46.928185;11.297200;134.131906;8212.188866
-22.815888;-46.928185;11.297200;134.498719;8212.305756
-22.815895;-46.928183;10.945320;134.783572;8212.397964
-22.815895;-46.928183;10.945320;135.113634;8212.506524
-22.815900;-46.928182;10.871240;135.445164;8212.615937
-22.815905;-46.928180;11.426840;135.794417;8212.728710
-22.815905;-46.928180;11.426840;136.118343;8212.830762
-22.815910;-46.928178;11.260160;136.455966;8212.937911
-22.815910;-46.928178;11.260160;136.893658;8213.077846
-22.815910;-46.928178;11.260160;137.106409;8213.145865
-22.815917;-46.928177;11.074960;137.468942;8213.262732
-22.815922;-46.928175;11.408320;137.856610;8213.386878
-22.815922;-46.928175;11.408320;138.164647;8213.484082
-22.815927;-46.928173;11.130520;138.581463;8213.617233
-22.815927;-46.928173;11.130520;138.844062;8213.702167
-22.815932;-46.928172;11.575000;139.262923;8213.834989
-22.815932;-46.928172;11.575000;139.603201;8213.940821
-22.815938;-46.928170;11.575000;139.819744;8214.008169
-22.815938;-46.928170;11.575000;140.160661;8214.114199
-22.815943;-46.928167;11.612040;140.549056;8214.234803
-22.815948;-46.928165;11.500920;140.901445;8214.344577
-22.815948;-46.928165;11.500920;141.238007;8214.449927
-22.815955;-46.928163;11.630560;141.588417;8214.558997
-22.815955;-46.928163;11.630560;141.960385;8214.674132
-22.815960;-46.928162;11.112000;142.276263;8214.774135
-22.815960;-46.928162;11.112000;142.628430;8214.888228
-22.815965;-46.928160;11.537960;142.924859;8214.982457
-22.815965;-46.928160;11.537960;143.324091;8215.107023
-22.815970;-46.928158;11.389800;143.666708;8215.214615
-22.815970;-46.928158;11.389800;143.982943;8215.314568
-22.815975;-46.928155;11.093480;144.300263;8215.416186
-22.815975;-46.928155;11.093480;144.706142;8215.547900
-22.815980;-46.928153;11.167560;145.132447;8215.685782
-22.815987;-46.928152;11.334240;145.459921;8215.790565
-22.815987;-46.928152;11.334240;145.733617;8215.877497
-22.815992;-46.928150;10.889760;146.173970;8216.020160
-22.815992;-46.928150;10.889760;146.361102;8216.082023
-22.815997;-46.928147;10.667520;146.661131;8216.182231
-22.815997;-46.928147;10.667520;147.049542;8216.313309
-22.816000;-46.928145;10.500840;147.363163;8216.419981
