Motor Speed [RPM];Reported Torque [Nm];Phase Current [A RMS];Mechanical Power [kW];Speed (VCU) [km/h];Total Distance (VCU) [km];Time [s];
7.0;-104.0625;43.0;-0.07628179661997715;0.6016778250155173;0.1791996056613629;285.18803215026855;
7.0;-104.0625;43.0;-0.07628179661997715;0.6016778250155173;0.17920127682767054;285.1980221271515;
7.0;-104.0625;42.0;-0.07628179661997715;0.6016778250155173;0.17920295082315404;285.20802116394043;
7.0;-104.0625;42.0;-0.07628179661997715;0.6016778250155173;0.17920474848834844;285.2180371284485;
8.0;-104.0625;43.0;-0.08717919613711676;0.6876318000177339;0.179206670050954;285.22807598114014;
8.0;-104.0625;43.0;-0.08717919613711676;0.6876318000177339;0.17920857576562052;285.2381360530853;
8.0;-104.0625;44.0;-0.08717919613711676;0.6876318000177339;0.17921049404934214;285.248113155365;
8.0;-104.0625;44.0;-0.08717919613711676;0.6876318000177339;0.1792123948001427;285.2581560611725;
8.0;-104.0625;43.0;-0.08717919613711676;0.6876318000177339;0.17921429281854;285.268107175827;
8.0;-104.0625;43.0;-0.08717919613711676;0.6876318000177339;0.17921620235857114;285.2780439853668;
8.0;-104.0625;42.0;-0.08717919613711676;0.6876318000177339;0.17921811531410636;285.28804111480713;
8.0;-104.0625;42.0;-0.08717919613711676;0.6876318000177339;0.17922014439393466;285.29805612564087;
9.0;-104.0625;45.0;-0.09807659565425635;0.7735857750199506;0.1792222943171442;285.3080542087555;
9.0;-104.0625;45.0;-0.09807659565425635;0.7735857750199506;0.17922456184185234;285.3180592060089;
10.0;-104.0625;42.0;-0.10897399517139594;0.8595397500221674;0.17922695349167192;285.32805609703064;
10.0;-104.0625;42.0;-0.10897399517139594;0.8595397500221674;0.17922934041671082;285.338073015213;
10.0;-104.0625;43.0;-0.10897399517139594;0.8595397500221674;0.17923172608939822;285.3480701446533;
10.0;-104.0625;43.0;-0.10897399517139594;0.8595397500221674;0.17923411563299027;285.3580620288849;
10.0;-104.0625;43.0;-0.10897399517139594;0.8595397500221674;0.1792365039242308;285.36807012557983;
10.0;-104.0625;43.0;-0.10897399517139594;0.8595397500221674;0.1792388932401226;285.37807297706604;
10.0;-104.0625;40.0;-0.10897399517139594;0.8595397500221674;0.17924128227138902;285.38808012008667;
10.0;-104.0625;40.0;-0.10897399517139594;0.8595397500221674;0.17924378925993573;285.3980860710144;
11.0;-104.0625;42.0;-0.11987139468853553;0.9454937250243842;0.17924641431392035;285.40808606147766;
11.0;-104.0625;42.0;-0.11987139468853553;0.9454937250243842;0.17924916169987673;285.41808104515076;
12.0;-104.0625;42.0;-0.13076879420567514;1.031447700026601;0.17925202860570652;285.4280869960785;
12.0;-104.0625;42.0;-0.13076879420567514;1.031447700026601;0.17925489626294722;285.4380931854248;
12.0;-104.0625;44.0;-0.13076879420567514;1.031447700026601;0.17925776029975357;285.4481019973755;
12.0;-104.0625;44.0;-0.13076879420567514;1.031447700026601;0.179260629391506;285.4580981731415;
12.0;-104.0625;43.0;-0.13076879420567514;1.031447700026601;0.1792634962973358;285.4681119918823;
12.0;-104.0625;43.0;-0.13076879420567514;1.031447700026601;0.1792664798824781;285.47811818122864;
13.0;-104.0625;43.0;-0.14166619372281475;1.1174016750288178;0.17926958813921248;285.48811507225037;
13.0;-104.0625;43.0;-0.14166619372281475;1.1174016750288178;0.17927268921769576;285.4981291294098;
13.0;-104.0625;44.0;-0.14166619372281475;1.1174016750288178;0.17927579621638612;285.50812005996704;
13.0;-104.0625;44.0;-0.14166619372281475;1.1174016750288178;0.17927889855291337;285.5181300640106;
13.0;-104.0625;43.0;-0.14166619372281475;1.1174016750288178;0.17928209250464558;285.5281250476837;
13.0;-104.0625;43.0;-0.14166619372281475;1.1174016750288178;0.17928510633407668;285.53841519355774;
13.0;-104.0625;42.0;-0.14166619372281475;1.1174016750288178;0.17928821303675668;285.54812502861023;
13.0;-104.0625;42.0;-0.14166619372281475;1.1174016750288178;0.17929143792157098;285.5581340789795;
14.0;-104.0625;43.0;-0.1525635932399543;1.2033556500310345;0.17929478224656362;285.5681390762329;
14.0;-104.0625;43.0;-0.1525635932399543;1.2033556500310345;0.1792981205944241;285.5781440734863;
14.0;-104.0625;41.0;-0.1525635932399543;1.2033556500310345;0.17930146388338047;285.5881311893463;
14.0;-104.0625;41.0;-0.1525635932399543;1.2033556500310345;0.17930482024233255;285.5981330871582;
14.0;-104.0625;39.0;-0.1525635932399543;1.2033556500310345;0.1793081662409222;285.60817408561707;
14.0;-104.0625;39.0;-0.1525635932399543;1.2033556500310345;0.17931176054665976;285.61818408966064;
16.0;-104.0625;41.0;-0.17435839227423353;1.3752636000354679;0.17931558572908932;285.62822008132935;
16.0;-104.0625;41.0;-0.17435839227423353;1.3752636000354679;0.1793194062664333;285.63823318481445;
16.0;-104.0625;43.0;-0.17435839227423353;1.3752636000354679;0.17932322643945686;285.648234128952;
16.0;-104.0625;43.0;-0.17435839227423353;1.3752636000354679;0.17932706154961836;285.6582341194153;
16.0;-104.0625;42.0;-0.17435839227423353;1.3752636000354679;0.17933088281560322;285.6682732105255;
16.0;-104.0625;42.0;-0.17435839227423353;1.3752636000354679;0.1793348681111724;285.6782760620117;
17.0;-104.0625;43.0;-0.18525579179137314;1.4612175750376848;0.17933896846368963;285.688392162323;
17.0;-104.0625;43.0;-0.18525579179137314;1.4612175750376848;0.17934296246310175;285.6984941959381;
17.0;-104.0625;44.0;-0.18525579179137314;1.4612175750376848;0.17934706562202485;285.7083342075348;
17.0;-104.0625;44.0;-0.18525579179137314;1.4612175750376848;0.17935105720212158;285.7184431552887;
17.0;-104.0625;42.0;-0.18525579179137314;1.4612175750376848;0.17935516442549454;285.7282772064209;
17.0;-104.0625;42.0;-0.18525579179137314;1.4612175750376848;0.17935938383679212;285.7383961677551;
19.0;-104.0625;41.0;-0.20705059082565228;1.6331255250421182;0.17936397566896406;285.74821400642395;
19.0;-104.0625;41.0;-0.20705059082565228;1.6331255250421182;0.17936844636459062;285.7583360671997;
19.0;-104.0625;41.0;-0.20705059082565228;1.6331255250421182;0.1793729846587358;285.76819109916687;
19.0;-104.0625;41.0;-0.20705059082565228;1.6331255250421182;0.17937759952848287;285.778195142746;
19.0;-104.0625;43.0;-0.20705059082565228;1.6331255250421182;0.17938207801145878;285.7883679866791;
19.0;-104.0625;43.0;-0.20705059082565228;1.6331255250421182;0.17938665113236074;285.79824018478394;
19.0;-104.0625;42.0;-0.20705059082565228;1.6331255250421182;0.17939120035042652;285.8083209991455;
19.0;-104.0625;42.0;-0.20705059082565228;1.6331255250421182;0.179395705548337;285.8183491230011;
19.0;-104.0625;43.0;-0.20705059082565228;1.6331255250421182;0.1794002097728288;285.828280210495;
19.0;-104.0625;43.0;-0.20705059082565228;1.6331255250421182;0.17940475120354524;285.8382091522217;
19.0;-104.0625;44.0;-0.20705059082565228;1.6331255250421182;0.17940928398165132;285.8482201099396;
19.0;-104.0625;44.0;-0.20705059082565228;1.6331255250421182;0.17941382000448627;285.85821199417114;
